action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2464647,[],CHEMBL962937,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)N1CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL470959,,CHEMBL470959,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721439,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464648,[],CHEMBL962941,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)N1CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL447700,,CHEMBL447700,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721363,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464649,[],CHEMBL962941,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CCCCCCCCNC(=O)/C=C/CC(C)CC/C=C(\C)C=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL488515,,CHEMBL488515,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721518,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464650,[],CHEMBL962941,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,COc1ccccc1NC(=O)/C=C/CC(C)CC/C=C(\C)C=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL487658,,CHEMBL487658,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721517,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464651,[],CHEMBL962941,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)N(C(C)C)C(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL443609,,CHEMBL443609,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721441,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464652,[],CHEMBL962941,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)N1CCOCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL525422,,CHEMBL525422,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721440,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464653,[],CHEMBL963684,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 6.25 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)N1CCCCC1,,,CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL447700,,CHEMBL447700,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721363,=,1,1,=,,MIC,ug.mL-1,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,2.0
,,2464654,[],CHEMBL963684,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 6.25 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)NC[C@H](N)CCO,,,CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL472329,,CHEMBL472329,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721437,=,1,1,=,,MIC,ug.mL-1,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,2.0
,,2464655,[],CHEMBL962940,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)NCc1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL472328,,CHEMBL472328,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721435,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464656,[],CHEMBL962940,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)N(C(C)C)C(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL443609,,CHEMBL443609,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721441,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464657,[],CHEMBL962940,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CCCCCCCCNC(=O)/C=C/C=C(\C)CC/C=C(\C)C=O,,,CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL510174,,CHEMBL510174,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721436,=,1,1,=,,MIC,ug.mL-1,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,2.0
,,2464658,[],CHEMBL962939,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)NC[C@@H](N)CCO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL472330,,CHEMBL472330,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721438,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464659,[],CHEMBL962939,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,,CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL6966,VERAPAMIL,CHEMBL6966,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721104,=,1,1,=,,MIC,ug.mL-1,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,2.0
,,2464660,[],CHEMBL962939,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,COc1ccccc1NC(=O)CCCC(C)CCC=C(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL471749,,CHEMBL471749,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,720196,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464661,[],CHEMBL962939,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CCCCCCCCNC(=O)CCCC(C)CCC=C(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL471748,,CHEMBL471748,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,720195,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464662,[],CHEMBL962939,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CCC(C)CCCC(=O)NC[C@H](N)CCO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL501634,,CHEMBL501634,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721522,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464663,[],CHEMBL962939,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CCC(C)CCCC(=O)NCc1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL448353,,CHEMBL448353,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721521,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464664,[],CHEMBL962939,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CCC(C)CCCC(=O)N1CCCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL488680,,CHEMBL488680,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721520,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464665,[],CHEMBL962939,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CCC(C)C/C=C/C(=O)NC[C@H](N)CCO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL488516,,CHEMBL488516,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721519,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464666,[],CHEMBL962939,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 50 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)N1CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL470959,,CHEMBL470959,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721439,=,1,1,=,,MIC,ug.mL-1,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,0.0
,,2464667,[],CHEMBL962941,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,CCCCCCCCNC(=O)/C=C/C=C(\C)CC/C=C(\C)C=O,,,CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL510174,,CHEMBL510174,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721436,=,1,1,=,,MIC,ug.mL-1,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,2.0
,,2464668,[],CHEMBL962941,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0002146,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)NC[C@H](N)CCO,,,CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL472329,,CHEMBL472329,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,721437,=,1,1,=,,MIC,ug.mL-1,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,4.0
,Active,2464669,[],CHEMBL963685,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as ethidium bromide accumulation at 6.25 ug/ml after 30 mins,B,,,BAO_0000375,BAO_0000019,assay format,C/C(C=O)=C\CC/C(C)=C/C=C/C(=O)NC[C@H](N)CCO,,,CHEMBL1157454,Bioorg Med Chem,2008,,CHEMBL472329,,CHEMBL472329,,0,,721437,,1,0,,,Activity,,,,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,Activity,,,,
,,2478065,[],CHEMBL989861,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 100 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CCCCNC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL450300,,CHEMBL450300,,0,,800800,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478066,[],CHEMBL989860,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CC(C)NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL485580,,CHEMBL485580,,0,,800725,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478067,[],CHEMBL989859,Inhibition of NorA efflux pump in Staphylococcus aureus 1199 assessed as fold reduction of ciprofloxacin MIC at >100 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CCCNC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL484378,,CHEMBL484378,,0,,800724,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478068,[],CHEMBL989014,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at >100 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CCCNC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL484378,,CHEMBL484378,,0,,800724,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478069,[],CHEMBL989015,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CC(C)NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL485580,,CHEMBL485580,,0,,800725,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478070,[],CHEMBL989852,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 100 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CCCCNC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL450300,,CHEMBL450300,,0,,800800,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478071,[],CHEMBL989015,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CC(C)CNC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL253973,PIPERLONGUMININE,CHEMBL253973,,0,,800801,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478072,[],CHEMBL989015,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CCN(CC)C(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL483373,,CHEMBL483373,,0,,800802,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478073,[],CHEMBL989015,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CC(C)N(C(=O)/C=C/C=C/c1ccc2c(c1)OCO2)C(C)C,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL119395,,CHEMBL119395,,0,,800803,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478074,[],CHEMBL989014,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at >100 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CC[C@H](CO)NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL483379,,CHEMBL483379,,0,,800804,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478075,[],CHEMBL989015,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CC[C@@H](CO)NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL483380,,CHEMBL483380,,0,,800805,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478076,[],CHEMBL989014,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at >100 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCOCC1,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL120919,,CHEMBL120919,,0,,800806,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478077,[],CHEMBL989015,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,CN1CCN(C(=O)/C=C/C=C/c2ccc3c(c2)OCO3)CC1,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL120544,,CHEMBL120544,,0,,800727,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478078,[],CHEMBL989853,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)Nc1ccccc1,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL483372,,CHEMBL483372,,0,,800728,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478079,[],CHEMBL989014,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at >100 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,Cc1ccccc1NC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL519489,,CHEMBL519489,,0,,800729,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478080,[],CHEMBL989014,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at >100 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(NC(=O)/C=C/C=C/c2ccc3c(c2)OCO3)cc1,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL502982,,CHEMBL502982,,0,,800730,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478081,[],CHEMBL989014,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at >100 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)Nc1ccc2c(c1)OCO2,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL519655,,CHEMBL519655,,0,,800807,=,1,0,=,,FC,,,0.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,0.0
,,2478082,[],CHEMBL989853,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 12.5 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)NCC(O)c1ccccc1,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL483381,,CHEMBL483381,,0,,800808,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478083,[],CHEMBL989015,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,NC(=O)c1ccc(NC(=O)/C=C/C=C/c2ccc3c(c2)OCO3)cc1,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL483386,,CHEMBL483386,,0,,800809,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478084,[],CHEMBL989015,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)Nc1ccccc1CO,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL455080,,CHEMBL455080,,0,,800810,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478085,[],CHEMBL989015,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)Nc1cccc(CO)c1,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL519816,,CHEMBL519816,,0,,800811,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478086,[],CHEMBL989854,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 6.25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)Nc1ccc(CO)cc1,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL513093,,CHEMBL513093,,0,,799303,=,1,0,=,,FC,,,2.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,2.0
,,2478087,[],CHEMBL989854,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as fold reduction of ciprofloxacin MIC at 6.25 ug/ml,B,,,BAO_0000179,BAO_0000357,single protein format,N#Cc1cccc(NC(=O)/C=C/C=C/c2ccc3c(c2)OCO3)c1,,,CHEMBL1142529,Bioorg Med Chem,2008,,CHEMBL509497,,CHEMBL509497,,0,,799304,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
